date,open,high,low,close,chg,chgPct,volume,value 
2011/4/26,3256.00 ,3267.40 ,3232.80 ,3252.80 ,(8.40),(0.26),134902.00 ,131572310016.00 
2011/4/27,3258.20 ,3263.00 ,3202.00 ,3230.20 ,(22.60),(0.69),132562.00 ,128858480640.00 
2011/4/28,3238.00 ,3251.40 ,3185.80 ,3195.20 ,(35.00),(1.08),201579.00 ,194682470400.00 
2011/4/29,3191.20 ,3215.40 ,3186.40 ,3193.20 ,(2.00),(0.06),145652.00 ,139856166912.00 
2011/5/3,3203.40 ,3217.80 ,3175.00 ,3210.40 ,17.20 ,0.54 ,130928.00 ,125699620864.00 
2011/5/4,3205.80 ,3205.80 ,3121.60 ,3129.00 ,(81.40),(2.54),163238.00 ,155005960192.00 
2011/5/5,3120.00 ,3139.40 ,3115.20 ,3120.40 ,(8.60),(0.27),127061.00 ,119261437952.00 
2011/5/6,3110.00 ,3144.00 ,3091.00 ,3133.00 ,12.60 ,0.40 ,168603.00 ,157760094208.00 
2011/5/9,3135.60 ,3153.20 ,3114.40 ,3137.20 ,4.20 ,0.13 ,142312.00 ,133891235840.00 
2011/5/10,3132.20 ,3157.60 ,3124.20 ,3149.40 ,12.20 ,0.39 ,154453.00 ,145580277760.00 
2011/5/11,3155.00 ,3165.00 ,3126.00 ,3139.80 ,(9.60),(0.30),162088.00 ,153026592768.00 
2011/5/12,3124.60 ,3142.00 ,3090.20 ,3090.20 ,(49.60),(1.58),145812.00 ,136609751040.00 
2011/5/13,3104.80 ,3136.60 ,3087.20 ,3127.00 ,36.80 ,1.19 ,157456.00 ,146896388096.00 
2011/5/16,3120.00 ,3135.00 ,3093.20 ,3103.80 ,(23.20),(0.74),115773.00 ,108189999104.00 
2011/5/17,3100.00 ,3134.60 ,3077.00 ,3115.40 ,11.60 ,0.37 ,89458.00 ,83403792384.00 
2011/5/18,3116.20 ,3142.20 ,3109.60 ,3134.00 ,18.60 ,0.60 ,27167.00 ,25496035328.00 
2011/5/19,3135.00 ,3145.80 ,3116.20 ,3117.00 ,(17.00),(0.54),11416.00 ,10731689984.00 
2011/5/20,3119.00 ,3128.80 ,3113.20 ,3122.60 ,5.60 ,0.18 ,7940.00 ,7437241856.00 
2011/5/23,3118.60 ,3123.40 ,3020.60 ,3022.40 ,(100.20),(3.21),165275.00 ,152215912448.00 
2011/5/24,3020.20 ,3033.60 ,3014.60 ,3023.80 ,1.40 ,0.05 ,124258.00 ,112766328832.00 
2011/5/25,3020.80 ,3037.20 ,2991.00 ,3015.20 ,(8.60),(0.28),159561.00 ,144353918976.00 
2011/5/26,3018.60 ,3026.80 ,2984.20 ,2992.60 ,(22.60),(0.75),157229.00 ,141950861312.00 
2011/5/27,2995.00 ,3013.80 ,2979.20 ,2981.00 ,(11.60),(0.39),198093.00 ,177889345536.00 
2011/5/30,2976.60 ,2989.80 ,2960.20 ,2971.80 ,(9.20),(0.31),155057.00 ,138399956992.00 
2011/5/31,2973.00 ,3009.60 ,2962.20 ,2996.00 ,24.20 ,0.81 ,155048.00 ,138750689280.00 
2011/6/1,2998.20 ,3004.80 ,2989.60 ,3002.40 ,6.40 ,0.21 ,116853.00 ,105074622464.00 
2011/6/2,2981.00 ,2989.40 ,2928.80 ,2963.00 ,(39.40),(1.31),186120.00 ,165176393728.00 
2011/6/3,2964.00 ,2998.60 ,2959.40 ,2986.60 ,23.60 ,0.80 ,147279.00 ,131734724608.00 
2011/6/7,2984.40 ,3001.60 ,2971.40 ,2995.00 ,8.40 ,0.28 ,129804.00 ,116397187072.00 
2011/6/8,2990.00 ,3015.40 ,2956.20 ,3006.80 ,11.80 ,0.39 ,166932.00 ,149498707968.00 
2011/6/9,3009.20 ,3009.60 ,2951.00 ,2958.20 ,(48.60),(1.62),171985.00 ,153725337600.00 
2011/6/10,2960.00 ,2968.00 ,2931.40 ,2947.60 ,(10.60),(0.36),170100.00 ,150680535040.00 
2011/6/13,2940.00 ,2957.80 ,2918.00 ,2955.20 ,7.60 ,0.26 ,161648.00 ,142371979264.00 
2011/6/14,2952.20 ,2995.80 ,2948.60 ,2984.00 ,28.80 ,0.97 ,152014.00 ,135810129920.00 
2011/6/15,2985.80 ,2992.00 ,2959.20 ,2960.80 ,(23.20),(0.78),103534.00 ,92488564736.00 
2011/6/16,2950.60 ,2950.60 ,2921.00 ,2921.00 ,(39.80),(1.34),37652.00 ,33142777856.00 
2011/6/17,2920.00 ,2932.20 ,2912.20 ,2915.60 ,(5.40),(0.18),15014.00 ,13166852096.00 
2011/6/20,2888.00 ,2898.00 ,2863.20 ,2883.60 ,(32.00),(1.10),149261.00 ,129095819264.00 
2011/6/21,2890.00 ,2907.20 ,2881.00 ,2901.80 ,18.20 ,0.63 ,151767.00 ,131827949568.00 
2011/6/22,2908.20 ,2917.80 ,2887.80 ,2897.60 ,(4.20),(0.14),149993.00 ,130636374016.00 
2011/6/23,2891.20 ,2976.60 ,2884.20 ,2961.40 ,63.80 ,2.20 ,212256.00 ,186116505600.00 
2011/6/24,2962.00 ,3062.00 ,2954.60 ,3039.80 ,78.40 ,2.65 ,237657.00 ,214722707456.00 
2011/6/27,3033.00 ,3057.00 ,3022.20 ,3038.40 ,(1.40),(0.05),180870.00 ,164767531008.00 
2011/6/28,3041.80 ,3052.60 ,3019.00 ,3041.00 ,2.60 ,0.09 ,175782.00 ,159998263296.00 
2011/6/29,3050.00 ,3051.80 ,3008.60 ,3017.60 ,(23.40),(0.77),182134.00 ,165493145600.00 
2011/6/30,3016.80 ,3081.00 ,3013.80 ,3035.00 ,17.40 ,0.58 ,204473.00 ,187179368448.00 
2011/7/1,3040.20 ,3077.00 ,3035.00 ,3049.60 ,14.60 ,0.48 ,193487.00 ,177291689984.00 
2011/7/4,3058.60 ,3130.00 ,3058.60 ,3122.00 ,72.40 ,2.37 ,186619.00 ,174070431744.00 
2011/7/5,3122.20 ,3128.00 ,3109.80 ,3119.00 ,(3.00),(0.10),126429.00 ,118288269312.00 
2011/7/6,3120.00 ,3125.00 ,3091.20 ,3114.00 ,(5.00),(0.16),152941.00 ,142494236672.00 
2011/7/7,3119.60 ,3150.00 ,3098.00 ,3113.60 ,(0.40),(0.01),214542.00 ,200853897216.00 
2011/7/8,3122.00 ,3134.80 ,3099.20 ,3120.60 ,7.00 ,0.22 ,197890.00 ,184885444608.00 
2011/7/11,3113.80 ,3121.80 ,3091.20 ,3104.20 ,(16.40),(0.53),159537.00 ,148761313280.00 
2011/7/12,3085.00 ,3090.80 ,3053.40 ,3054.60 ,(49.60),(1.60),151414.00 ,139584798720.00 
2011/7/13,3063.00 ,3114.80 ,3063.00 ,3108.00 ,53.40 ,1.75 ,139557.00 ,129492606976.00 
2011/7/14,3107.60 ,3123.00 ,3095.00 ,3114.00 ,6.00 ,0.19 ,48626.00 ,45390483456.00 
2011/7/15,3111.80 ,3133.80 ,3097.20 ,3122.40 ,8.40 ,0.27 ,14919.00 ,13943746560.00 
2011/7/18,3149.00 ,3157.00 ,3121.80 ,3122.80 ,0.40 ,0.01 ,135361.00 ,127362801664.00 
2011/7/19,3119.00 ,3119.00 ,3098.20 ,3116.80 ,(6.00),(0.19),129604.00 ,120870969344.00 
2011/7/20,3129.40 ,3130.80 ,3079.60 ,3095.20 ,(21.60),(0.69),149582.00 ,139195842560.00 
2011/7/21,3091.00 ,3113.60 ,3070.00 ,3074.80 ,(20.40),(0.66),165943.00 ,153730973696.00 
2011/7/22,3084.00 ,3097.00 ,3072.00 ,3075.00 ,0.20 ,0.01 ,130681.00 ,120844427264.00 
2011/7/25,3062.00 ,3063.00 ,2966.00 ,2977.20 ,(97.80),(3.18),147344.00 ,133214199808.00 
2011/7/26,2978.60 ,2985.60 ,2973.00 ,2983.20 ,6.00 ,0.20 ,95538.00 ,85376540672.00 
2011/7/27,2975.00 ,3004.60 ,2955.20 ,2994.20 ,11.00 ,0.37 ,167471.00 ,150049423360.00 
2011/7/28,2978.20 ,2992.80 ,2965.00 ,2990.20 ,(4.00),(0.13),138644.00 ,123845722112.00 
2011/7/29,2986.80 ,3004.80 ,2956.80 ,2971.60 ,(18.60),(0.62),176889.00 ,158111776768.00 
2011/8/1,2985.00 ,2997.00 ,2966.00 ,2987.80 ,16.20 ,0.55 ,126197.00 ,113049485312.00 
2011/8/2,2970.00 ,2971.00 ,2924.20 ,2964.00 ,(23.80),(0.80),163985.00 ,144800792576.00 
2011/8/3,2935.00 ,2973.20 ,2932.40 ,2960.00 ,(4.00),(0.14),151494.00 ,134395944960.00 
2011/8/4,2966.00 ,2984.80 ,2955.80 ,2962.60 ,2.60 ,0.09 ,118500.00 ,105568182272.00 
2011/8/5,2902.20 ,2919.40 ,2870.40 ,2896.20 ,(66.40),(2.24),150080.00 ,130694381568.00 
2011/8/8,2890.00 ,2896.60 ,2751.80 ,2796.20 ,(100.00),(3.45),225170.00 ,190534516736.00 
2011/8/9,2719.00 ,2822.00 ,2702.60 ,2820.20 ,24.00 ,0.86 ,255517.00 ,211989200896.00 
2011/8/10,2838.60 ,2849.80 ,2805.00 ,2807.80 ,(12.40),(0.44),171607.00 ,145720344576.00 
2011/8/11,2790.00 ,2881.00 ,2785.20 ,2879.60 ,71.80 ,2.56 ,241459.00 ,205836451840.00 
2011/8/12,2885.00 ,2888.00 ,2857.00 ,2860.40 ,(19.20),(0.67),156995.00 ,135260790784.00 
2011/8/15,2879.00 ,2906.20 ,2860.80 ,2896.00 ,35.60 ,1.24 ,131681.00 ,113872846848.00 
2011/8/16,2901.20 ,2909.00 ,2871.40 ,2875.20 ,(20.80),(0.72),61530.00 ,53392535552.00 
2011/8/17,2879.60 ,2907.80 ,2879.40 ,2883.00 ,7.80 ,0.27 ,28657.00 ,24854937600.00 
2011/8/18,2881.80 ,2888.60 ,2828.00 ,2839.20 ,(43.80),(1.52),13524.00 ,11616045056.00 
2011/8/19,2815.00 ,2817.00 ,2787.80 ,2793.00 ,(46.20),(1.63),8755.00 ,7361684480.00 
2011/8/22,2810.80 ,2835.00 ,2765.20 ,2786.20 ,(6.80),(0.24),204489.00 ,171630280704.00 
2011/8/23,2792.00 ,2835.00 ,2781.60 ,2832.20 ,46.00 ,1.65 ,211257.00 ,177623236608.00 
2011/8/24,2838.00 ,2844.80 ,2794.60 ,2800.40 ,(31.80),(1.12),187948.00 ,159184961536.00 
2011/8/25,2812.80 ,2916.00 ,2811.20 ,2912.80 ,112.40 ,4.01 ,267514.00 ,229936824320.00 
2011/8/26,2905.60 ,2914.40 ,2873.00 ,2894.60 ,(18.20),(0.62),209822.00 ,182112747520.00 
2011/8/29,2879.60 ,2880.00 ,2841.60 ,2855.40 ,(39.20),(1.35),207234.00 ,177759436800.00 
2011/8/30,2870.00 ,2910.60 ,2829.00 ,2831.80 ,(23.60),(0.83),240543.00 ,207296692224.00 
2011/8/31,2835.60 ,2857.60 ,2825.80 ,2846.80 ,15.00 ,0.53 ,216290.00 ,184356634624.00 
2011/9/1,2855.00 ,2876.80 ,2818.00 ,2828.00 ,(18.80),(0.66),235944.00 ,201392062464.00 
2011/9/2,2821.00 ,2842.00 ,2791.00 ,2808.40 ,(19.60),(0.69),222157.00 ,187266301952.00 
2011/9/5,2792.80 ,2795.00 ,2743.40 ,2748.40 ,(60.00),(2.14),184469.00 ,152674664448.00 
2011/9/6,2740.00 ,2747.20 ,2712.20 ,2737.20 ,(11.20),(0.41),199381.00 ,163313549312.00 
2011/9/7,2740.20 ,2785.60 ,2728.00 ,2776.00 ,38.80 ,1.42 ,224467.00 ,185622134784.00 
2011/9/8,2780.00 ,2788.80 ,2756.00 ,2762.40 ,(13.60),(0.49),173979.00 ,144773922816.00 
2011/9/9,2776.20 ,2806.00 ,2737.40 ,2750.00 ,(12.40),(0.45),243189.00 ,201803726848.00 
2011/9/13,2713.80 ,2728.00 ,2699.00 ,2722.80 ,(27.20),(0.99),165873.00 ,135063986176.00 
2011/9/14,2728.00 ,2742.60 ,2673.20 ,2730.60 ,7.80 ,0.29 ,205074.00 ,166957514752.00 
2011/9/15,2738.20 ,2755.80 ,2723.00 ,2725.80 ,(4.80),(0.18),67646.00 ,55589613568.00 
2011/9/16,2746.00 ,2755.60 ,2733.80 ,2737.00 ,11.20 ,0.41 ,16004.00 ,13178341376.00 
2011/9/19,2710.00 ,2712.80 ,2668.20 ,2668.60 ,(68.40),(2.50),149785.00 ,120976506880.00 
2011/9/20,2673.60 ,2706.60 ,2667.60 ,2704.60 ,36.00 ,1.35 ,197071.00 ,158814502912.00 
2011/9/21,2698.00 ,2785.20 ,2676.00 ,2765.40 ,60.80 ,2.25 ,278252.00 ,228487823360.00 
2011/9/22,2740.00 ,2759.80 ,2680.60 ,2684.40 ,(81.00),(2.93),225960.00 ,184662917120.00 
2011/9/23,2641.60 ,2694.80 ,2624.00 ,2668.20 ,(16.20),(0.60),306868.00 ,244633501696.00 
2011/9/26,2649.00 ,2685.60 ,2601.60 ,2605.40 ,(62.80),(2.35),271018.00 ,214859104256.00 
2011/9/27,2634.80 ,2662.00 ,2618.00 ,2648.20 ,42.80 ,1.64 ,251326.00 ,198912147456.00 
2011/9/28,2648.00 ,2661.40 ,2602.20 ,2618.60 ,(29.60),(1.12),227194.00 ,179550765056.00 
2011/9/29,2599.80 ,2626.00 ,2582.60 ,2606.80 ,(11.80),(0.45),257025.00 ,200921268224.00 
2011/9/30,2608.80 ,2614.60 ,2570.40 ,2571.80 ,(35.00),(1.34),194766.00 ,151769055232.00 
2011/10/10,2600.00 ,2604.00 ,2562.00 ,2568.00 ,(3.80),(0.15),158979.00 ,122972626944.00 
2011/10/11,2644.00 ,2650.00 ,2537.00 ,2553.60 ,(14.40),(0.56),237122.00 ,183959519232.00 
2011/10/12,2542.40 ,2650.60 ,2533.40 ,2635.20 ,81.60 ,3.20 ,333517.00 ,260688166912.00 
2011/10/13,2642.00 ,2669.80 ,2630.20 ,2654.60 ,19.40 ,0.74 ,249558.00 ,198522241024.00 
2011/10/14,2659.40 ,2669.20 ,2633.20 ,2656.60 ,2.00 ,0.08 ,215399.00 ,171250974720.00 
2011/10/17,2666.80 ,2690.20 ,2650.40 ,2663.40 ,6.80 ,0.26 ,197569.00 ,158054629376.00 
2011/10/18,2639.80 ,2647.80 ,2586.20 ,2594.20 ,(69.20),(2.60),148901.00 ,117045534720.00 
2011/10/19,2609.80 ,2623.00 ,2580.40 ,2584.40 ,(9.80),(0.38),66055.00 ,51489370112.00 
2011/10/20,2561.00 ,2568.00 ,2505.80 ,2523.20 ,(61.20),(2.37),26143.00 ,19866425344.00 
2011/10/21,2531.20 ,2542.40 ,2514.20 ,2515.40 ,(7.80),(0.31),11945.00 ,9051963392.00 
2011/10/24,2535.00 ,2598.40 ,2511.20 ,2576.40 ,61.00 ,2.43 ,295585.00 ,226270314496.00 
2011/10/25,2580.40 ,2646.60 ,2564.40 ,2622.00 ,45.60 ,1.77 ,296248.00 ,231558299648.00 
2011/10/26,2628.20 ,2683.60 ,2622.60 ,2662.80 ,40.80 ,1.56 ,282652.00 ,225345683456.00 
2011/10/27,2668.80 ,2679.60 ,2654.00 ,2675.80 ,13.00 ,0.49 ,210728.00 ,168562819072.00 
2011/10/28,2698.00 ,2745.20 ,2688.40 ,2703.00 ,27.20 ,1.02 ,256011.00 ,208154607616.00 
2011/10/31,2703.00 ,2710.80 ,2679.40 ,2693.80 ,(9.20),(0.34),177245.00 ,143294152704.00 
2011/11/1,2685.00 ,2734.60 ,2677.00 ,2686.60 ,(7.20),(0.27),262698.00 ,213034926080.00 
2011/11/2,2670.00 ,2779.00 ,2656.00 ,2777.00 ,90.40 ,3.36 ,291665.00 ,236099469312.00 
2011/11/3,2771.00 ,2786.00 ,2741.00 ,2747.40 ,(29.60),(1.07),261952.00 ,217346113536.00 
2011/11/4,2780.20 ,2795.00 ,2753.60 ,2773.20 ,25.80 ,0.94 ,263555.00 ,219183464448.00 
2011/11/7,2760.20 ,2773.60 ,2738.40 ,2755.60 ,(17.60),(0.63),193648.00 ,159950503936.00 
2011/11/8,2752.00 ,2769.00 ,2732.20 ,2741.00 ,(14.60),(0.53),226254.00 ,186451525632.00 
2011/11/9,2755.20 ,2768.00 ,2714.00 ,2748.00 ,7.00 ,0.26 ,248857.00 ,204687802368.00 
2011/11/10,2715.00 ,2733.60 ,2700.00 ,2701.00 ,(47.00),(1.71),226598.00 ,184752373760.00 
2011/11/11,2707.60 ,2725.00 ,2691.80 ,2694.60 ,(6.40),(0.24),163246.00 ,132725940224.00 
2011/11/14,2720.00 ,2766.20 ,2718.00 ,2752.20 ,57.60 ,2.14 ,195172.00 ,160781959168.00 
2011/11/15,2745.20 ,2757.00 ,2734.00 ,2740.60 ,(11.60),(0.42),124833.00 ,102790602752.00 
2011/11/16,2749.60 ,2752.00 ,2660.60 ,2677.00 ,(63.60),(2.32),70700.00 ,57324961792.00 
2011/11/17,2670.00 ,2689.80 ,2664.00 ,2670.60 ,(6.40),(0.24),22960.00 ,18426966016.00 
2011/11/18,2655.00 ,2658.40 ,2605.20 ,2608.80 ,(61.80),(2.31),12296.00 ,9700777984.00 
2011/11/21,2615.80 ,2621.20 ,2597.80 ,2613.60 ,4.80 ,0.18 ,140709.00 ,110193664000.00 
2011/11/22,2602.20 ,2624.00 ,2585.20 ,2611.20 ,(2.40),(0.09),227769.00 ,178214600704.00 
2011/11/23,2615.80 ,2621.00 ,2578.40 ,2586.40 ,(24.80),(0.95),215246.00 ,167642234880.00 
2011/11/24,2571.20 ,2613.80 ,2567.40 ,2598.20 ,11.80 ,0.46 ,238398.00 ,185096732672.00 
2011/11/25,2592.00 ,2603.00 ,2565.80 ,2573.00 ,(25.20),(0.97),172445.00 ,133684994048.00 
2011/11/28,2588.20 ,2599.80 ,2568.20 ,2585.00 ,12.00 ,0.47 ,189708.00 ,146895929344.00 
2011/11/29,2594.60 ,2613.00 ,2581.60 ,2602.00 ,17.00 ,0.66 ,203532.00 ,158574198784.00 
2011/11/30,2602.80 ,2604.00 ,2515.20 ,2528.00 ,(74.00),(2.84),218819.00 ,167572209664.00 
2011/12/1,2588.00 ,2642.20 ,2578.00 ,2583.00 ,55.00 ,2.18 ,305852.00 ,239103967232.00 
2011/12/2,2578.00 ,2583.00 ,2549.00 ,2564.80 ,(18.20),(0.70),254302.00 ,195766878208.00 
2011/12/5,2560.20 ,2571.20 ,2529.60 ,2536.00 ,(28.80),(1.12),265673.00 ,202852417536.00 
2011/12/6,2527.40 ,2536.80 ,2510.80 ,2519.40 ,(16.60),(0.65),203960.00 ,154435158016.00 
2011/12/7,2523.40 ,2539.20 ,2513.20 ,2537.20 ,17.80 ,0.71 ,222142.00 ,168523497472.00 
2011/12/8,2531.20 ,2561.80 ,2498.40 ,2531.00 ,(6.20),(0.24),287500.00 ,218111590400.00 
2011/12/9,2518.00 ,2532.00 ,2507.00 ,2510.80 ,(20.20),(0.80),208492.00 ,157453680640.00 
2011/12/12,2512.00 ,2513.60 ,2485.80 ,2490.20 ,(20.60),(0.82),172451.00 ,129231847424.00 
2011/12/13,2480.60 ,2486.20 ,2434.80 ,2438.80 ,(51.40),(2.06),198419.00 ,146422824960.00 
2011/12/14,2433.20 ,2442.00 ,2410.00 ,2419.00 ,(19.80),(0.81),156637.00 ,114140561408.00 
2011/12/15,2407.80 ,2408.00 ,2341.40 ,2343.60 ,(75.40),(3.12),111622.00 ,79541477376.00 
2011/12/16,2348.20 ,2356.00 ,2334.20 ,2352.00 ,8.40 ,0.36 ,26557.00 ,18703503360.00 
2011/12/19,2378.00 ,2405.00 ,2322.20 ,2403.00 ,51.00 ,2.17 ,344258.00 ,243848396800.00 
2011/12/20,2392.00 ,2423.00 ,2375.60 ,2380.20 ,(22.80),(0.95),297682.00 ,213810642944.00 
2011/12/21,2399.40 ,2416.00 ,2346.60 ,2358.60 ,(21.60),(0.91),296200.00 ,211969720320.00 
2011/12/22,2344.80 ,2378.40 ,2306.40 ,2357.80 ,(0.80),(0.03),411787.00 ,289086177280.00 
2011/12/23,2358.00 ,2401.80 ,2343.40 ,2360.20 ,2.40 ,0.10 ,360047.00 ,255750750208.00 
2011/12/26,2351.20 ,2383.00 ,2337.20 ,2344.00 ,(16.20),(0.69),306802.00 ,216935514112.00 
2011/12/27,2340.40 ,2364.20 ,2319.20 ,2321.60 ,(22.40),(0.96),305020.00 ,213960114176.00 
2011/12/28,2319.20 ,2331.00 ,2293.20 ,2321.20 ,(0.40),(0.02),312405.00 ,216948211712.00 
2011/12/29,2307.00 ,2339.20 ,2306.00 ,2322.00 ,0.80 ,0.03 ,268843.00 ,187320631296.00 
2011/12/30,2331.00 ,2362.00 ,2328.00 ,2357.00 ,35.00 ,1.51 ,266983.00 ,187990818816.00 
2012/1/4,2381.00 ,2383.80 ,2305.00 ,2305.60 ,(51.40),(2.18),226897.00 ,159342608384.00 
2012/1/5,2303.40 ,2327.40 ,2286.20 ,2291.00 ,(14.60),(0.63),322309.00 ,223067963392.00 
2012/1/6,2289.00 ,2300.80 ,2273.00 ,2297.60 ,6.60 ,0.29 ,276946.00 ,190022434816.00 
2012/1/9,2285.40 ,2378.20 ,2276.80 ,2376.80 ,79.20 ,3.45 ,392480.00 ,274740166656.00 
2012/1/10,2384.80 ,2464.80 ,2372.00 ,2462.60 ,85.80 ,3.61 ,376838.00 ,273512398848.00 
2012/1/11,2463.00 ,2468.80 ,2436.40 ,2445.60 ,(17.00),(0.69),297272.00 ,218638778368.00 
2012/1/12,2442.40 ,2475.00 ,2433.40 ,2445.60 ,0.00 ,0.00 ,323934.00 ,238183235584.00 
2012/1/13,2447.60 ,2457.00 ,2387.60 ,2410.20 ,(35.40),(1.45),333591.00 ,242015617024.00 
2012/1/16,2400.00 ,2404.80 ,2347.60 ,2352.00 ,(58.20),(2.41),286805.00 ,205058834432.00 
2012/1/17,2361.00 ,2494.00 ,2339.80 ,2487.40 ,135.40 ,5.76 ,355421.00 ,256702398464.00 
2012/1/18,2485.00 ,2489.80 ,2411.40 ,2427.40 ,(60.00),(2.41),102874.00 ,75952922624.00 
2012/1/19,2433.20 ,2493.20 ,2420.40 ,2470.20 ,42.80 ,1.76 ,47997.00 ,35408379904.00 
2012/1/20,2470.20 ,2499.40 ,2465.00 ,2498.20 ,28.00 ,1.13 ,13220.00 ,9843245056.00 
2012/1/30,2513.40 ,2517.20 ,2465.00 ,2469.20 ,(29.00),(1.16),306138.00 ,228459692032.00 
2012/1/31,2472.40 ,2485.60 ,2456.80 ,2476.00 ,6.80 ,0.28 ,306569.00 ,227156738048.00 
2012/2/1,2470.60 ,2494.80 ,2428.40 ,2439.80 ,(36.20),(1.46),325745.00 ,240539189248.00 
2012/2/2,2445.00 ,2497.40 ,2434.40 ,2487.20 ,47.40 ,1.94 ,397302.00 ,293210423296.00 
2012/2/3,2488.00 ,2527.60 ,2474.00 ,2509.00 ,21.80 ,0.88 ,346500.00 ,259885023232.00 
2012/2/6,2522.40 ,2533.00 ,2492.60 ,2504.40 ,(4.60),(0.18),311996.00 ,235241619456.00 
2012/2/7,2502.00 ,2503.40 ,2442.60 ,2464.20 ,(40.20),(1.61),327100.00 ,241914314752.00 
2012/2/8,2466.80 ,2554.00 ,2457.00 ,2536.40 ,72.20 ,2.93 ,388623.00 ,291119890432.00 
2012/2/9,2530.00 ,2553.20 ,2518.00 ,2532.60 ,(3.80),(0.15),376190.00 ,286316855296.00 
2012/2/10,2531.00 ,2572.40 ,2519.80 ,2532.20 ,(0.40),(0.02),407415.00 ,310829121536.00 
2012/2/13,2517.80 ,2565.00 ,2501.00 ,2531.00 ,(1.20),(0.05),361959.00 ,275257786368.00 
2012/2/14,2529.00 ,2537.60 ,2505.60 ,2519.60 ,(11.40),(0.45),292593.00 ,221352656896.00 
2012/2/15,2520.40 ,2562.80 ,2515.40 ,2546.60 ,27.00 ,1.07 ,106560.00 ,81172996096.00 
2012/2/16,2540.20 ,2552.80 ,2513.00 ,2533.60 ,(13.00),(0.51),33167.00 ,25229514752.00 
2012/2/17,2545.40 ,2558.00 ,2522.60 ,2537.40 ,3.80 ,0.15 ,13290.00 ,10128447488.00 
2012/2/20,2579.00 ,2586.00 ,2549.40 ,2552.40 ,15.00 ,0.59 ,299808.00 ,230796673024.00 
2012/2/21,2557.00 ,2569.60 ,2525.60 ,2568.80 ,16.40 ,0.64 ,366212.00 ,280252186624.00 
2012/2/22,2571.00 ,2606.00 ,2562.80 ,2595.80 ,27.00 ,1.05 ,367881.00 ,285192650752.00 
2012/2/23,2595.00 ,2615.00 ,2590.20 ,2606.00 ,10.20 ,0.39 ,330608.00 ,258247196672.00 
2012/2/24,2616.40 ,2658.60 ,2599.00 ,2658.40 ,52.40 ,2.01 ,370520.00 ,291655909376.00 
2012/2/27,2664.60 ,2702.00 ,2660.20 ,2669.00 ,10.60 ,0.40 ,343970.00 ,276509884416.00 
2012/2/28,2671.20 ,2685.00 ,2655.80 ,2668.00 ,(1.00),(0.04),330073.00 ,264490057728.00 
2012/2/29,2659.40 ,2673.00 ,2646.00 ,2650.80 ,(17.20),(0.64),330380.00 ,263537819648.00 
2012/3/1,2639.00 ,2662.00 ,2637.00 ,2639.00 ,(11.80),(0.45),278974.00 ,221783752704.00 
2012/3/2,2645.40 ,2688.60 ,2645.40 ,2684.60 ,45.60 ,1.73 ,352776.00 ,282368245760.00 
2012/3/5,2686.60 ,2696.60 ,2665.20 ,2668.80 ,(15.80),(0.59),260414.00 ,209529094144.00 
2012/3/6,2665.20 ,2668.80 ,2624.00 ,2633.00 ,(35.80),(1.34),313051.00 ,247965827072.00 
2012/3/7,2614.80 ,2637.00 ,2609.40 ,2613.00 ,(20.00),(0.76),291731.00 ,229475713024.00 
2012/3/8,2620.80 ,2653.00 ,2618.80 ,2637.80 ,24.80 ,0.95 ,341684.00 ,270306279424.00 
2012/3/9,2648.00 ,2667.80 ,2639.00 ,2665.00 ,27.20 ,1.03 ,329139.00 ,262164316160.00 
2012/3/12,2665.20 ,2667.40 ,2640.80 ,2647.60 ,(17.40),(0.65),260531.00 ,207383969792.00 
2012/3/13,2655.00 ,2681.20 ,2651.20 ,2676.80 ,29.20 ,1.10 ,277049.00 ,221757079552.00 
2012/3/14,2691.00 ,2702.80 ,2598.00 ,2613.80 ,(63.00),(2.35),190387.00 ,152373657600.00 
2012/3/15,2613.60 ,2622.00 ,2586.40 ,2586.80 ,(27.00),(1.03),50397.00 ,39406661632.00 
2012/3/16,2585.00 ,2617.60 ,2579.20 ,2598.20 ,11.40 ,0.44 ,19876.00 ,15505242112.00 
2012/3/19,2625.00 ,2634.60 ,2608.00 ,2629.40 ,31.20 ,1.20 ,282149.00 ,222028627968.00 
2012/3/20,2633.60 ,2633.80 ,2595.00 ,2596.20 ,(33.20),(1.26),321056.00 ,251468251136.00 
2012/3/21,2608.20 ,2620.00 ,2580.20 ,2601.60 ,5.40 ,0.21 ,360190.00 ,280973869056.00 
2012/3/22,2599.00 ,2609.60 ,2580.60 ,2596.40 ,(5.20),(0.20),309414.00 ,240885858304.00 
2012/3/23,2590.00 ,2591.20 ,2560.80 ,2571.00 ,(25.40),(0.98),290760.00 ,224858046464.00 
2012/3/26,2568.20 ,2575.00 ,2558.20 ,2568.80 ,(2.20),(0.09),193913.00 ,149346582528.00 
2012/3/27,2579.60 ,2580.60 ,2560.00 ,2564.80 ,(4.00),(0.16),209970.00 ,161945423872.00 
2012/3/28,2558.60 ,2559.00 ,2484.60 ,2493.00 ,(71.80),(2.80),294714.00 ,223116267520.00 
2012/3/29,2482.00 ,2486.00 ,2444.00 ,2464.00 ,(29.00),(1.16),318736.00 ,236248715264.00 
2012/3/30,2467.20 ,2471.60 ,2450.60 ,2453.60 ,(10.40),(0.42),259901.00 ,192005095424.00 
